28,admin.,single,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0,1,162.5446934
52,management,married,university.degree,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,0,NA
40,self-employed,married,NA,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,0,NA
NA,unknown,married,NA,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
29,admin.,married,unknown,no,unknown,unknown,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,0,NA
30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,0,NA
NA,student,single,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,0,NA
NA,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
51,admin.,married,high.school,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,0,NA
44,blue-collar,married,basic.6y,no,yes,no,telephone,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,999,0,1,39.73346019
NA,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
49,management,married,university.degree,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,1,220.554631
51,technician,married,professional.course,unknown,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,0,NA
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
30,admin.,single,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,1,156.0238945
55,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,999,1,0,NA
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,0,NA
40,services,married,high.school,unknown,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,2,0,NA
34,technician,married,university.degree,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999,0,1,172.93821
41,services,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,0,NA
NA,blue-collar,married,NA,unknown,yes,yes,telephone,may,NA,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
43,technician,single,professional.course,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
37,admin.,married,NA,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
85,housemaid,married,NA,unknown,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,999,1,1,1.248735765
42,services,married,high.school,unknown,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999,4,1,259.4011095
41,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,0,NA
33,technician,single,NA,no,no,no,cellular,aug,NA,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,0,NA
34,technician,divorced,unknown,no,yes,yes,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,0,NA
31,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,0,NA
22,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,1,155.0208616
NA,technician,married,high.school,no,yes,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
30,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,0,0,NA
NA,technician,divorced,NA,no,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,0.133333333,2,1,189.1990002
NA,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
26,admin.,single,NA,no,no,no,telephone,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,0.133333333,1,1,163.0898554
49,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,0,NA
55,blue-collar,married,NA,no,yes,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
41,self-employed,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,0,NA
21,management,single,university.degree,no,unknown,unknown,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999,0,1,190.5803769
43,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,0,NA
NA,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,999,1,1,125.1575907
25,unemployed,married,high.school,unknown,no,no,cellular,jul,fri,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
50,management,married,university.degree,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,999,0,1,213.1756827
36,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
42,blue-collar,married,high.school,no,no,yes,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
32,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
NA,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,5,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,1,0,NA
29,blue-collar,married,high.school,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,0,NA
32,admin.,married,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
66,retired,married,NA,no,yes,yes,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,999,0,1,449.8276079
29,management,married,university.degree,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,0,NA
50,entrepreneur,married,unknown,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
43,technician,married,professional.course,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,0,NA
32,blue-collar,married,NA,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,0,NA
49,unemployed,single,NA,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,0,NA
50,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
59,unknown,married,unknown,no,yes,no,cellular,may,mon,7,6,1,success,-1.8,92.893,-46.2,1.354,5099.1,0.2,2,1,169.975168
42,blue-collar,married,NA,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
35,technician,married,unknown,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
38,technician,married,university.degree,no,yes,no,cellular,aug,NA,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,0,NA
NA,unemployed,married,basic.9y,no,no,yes,cellular,apr,mon,1,9,1,success,-1.8,93.075,-47.1,1.466,5099.1,0.3,2,1,444.5036396
26,student,single,high.school,no,no,no,telephone,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,1,158.047746
NA,technician,married,professional.course,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
37,management,single,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
56,self-employed,married,basic.9y,unknown,no,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999,0,0,NA
NA,student,single,high.school,unknown,no,no,cellular,may,NA,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,1,-23.40215428
27,admin.,married,NA,no,yes,no,telephone,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,0,NA
41,services,single,high.school,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999,0,1,168.0220298
NA,technician,married,professional.course,no,no,yes,cellular,apr,NA,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,1,445.330137
53,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,0,NA
NA,admin.,single,university.degree,no,no,no,cellular,aug,NA,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
25,entrepreneur,single,basic.9y,no,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,0,NA
NA,technician,single,university.degree,no,yes,yes,cellular,aug,fri,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
33,management,single,university.degree,no,yes,no,telephone,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,0,0,NA
29,technician,single,university.degree,no,no,yes,telephone,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,0,NA
43,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,1,36.51407871
46,retired,married,NA,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
35,management,single,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,0,NA
34,technician,married,university.degree,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,1,176.9766687
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,8,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,1,27.85540106
50,management,married,high.school,unknown,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,0,NA
35,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,2,0,NA
47,self-employed,married,university.degree,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
36,services,single,NA,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,0,NA
NA,blue-collar,married,NA,unknown,yes,no,cellular,may,NA,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,0,NA
30,self-employed,single,university.degree,no,no,no,cellular,jun,NA,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,999,0,1,165.0699293
33,admin.,single,NA,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,999,0,1,169.3953231
34,technician,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,0,NA
29,admin.,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,999,0,1,168.9566709
26,entrepreneur,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,1,178.4127599
48,self-employed,divorced,NA,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,0,NA
36,entrepreneur,married,NA,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
24,technician,married,high.school,unknown,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
29,admin.,single,NA,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
NA,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,0,NA
NA,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,1,44.38177387
NA,technician,single,NA,unknown,yes,yes,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999,0,0,NA
NA,blue-collar,married,NA,no,yes,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,0,NA
28,unemployed,married,high.school,no,no,no,telephone,mar,fri,4,6,1,success,-1.8,93.369,-34.8,0.653,5008.7,0.2,2,1,172.2947744
29,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,9,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,3,0,NA
24,services,married,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,1,177.9569935
NA,self-employed,divorced,NA,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,1,191.6290535
NA,admin.,divorced,high.school,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
35,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,1,0,NA
50,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,0,NA
36,services,married,NA,no,yes,yes,telephone,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,0,NA
NA,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,999,0,1,41.24238138
27,blue-collar,married,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
47,blue-collar,married,NA,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,0,NA
NA,admin.,married,high.school,no,no,no,telephone,jul,NA,1,999,1,failure,-1.7,94.215,-40.3,0.876,4991.6,999,4,1,184.9998276
46,technician,divorced,professional.course,no,no,no,cellular,jul,NA,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
NA,admin.,single,NA,no,no,no,cellular,apr,tue,1,12,1,success,-1.8,93.749,-34.6,0.638,5008.7,0.4,3,1,169.8139784
43,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,0,NA
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,0,NA
26,student,single,NA,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,1,156.0577062
37,services,married,high.school,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,0,NA
38,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,0,NA
NA,admin.,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,0,NA
NA,management,divorced,university.degree,no,unknown,unknown,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,0,NA
51,services,single,high.school,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,0,NA
NA,services,married,high.school,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,1,-14.49671797
NA,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,0,NA
NA,student,single,NA,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999,0,1,161.3564794
30,blue-collar,married,basic.6y,no,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
42,admin.,divorced,university.degree,no,yes,no,cellular,aug,NA,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,0,NA
55,retired,married,NA,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
47,technician,single,professional.course,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
NA,services,married,NA,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,0,NA
NA,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,0,NA
27,student,single,NA,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,999,0,0,NA
NA,entrepreneur,divorced,NA,no,yes,no,cellular,jul,NA,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
47,blue-collar,divorced,NA,no,no,no,cellular,may,thu,8,6,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0.2,2,1,44.60331462
33,admin.,married,university.degree,no,yes,no,cellular,mar,thu,1,3,1,success,-1.8,93.369,-34.8,0.65,5008.7,0.1,0,1,180.9896003
45,management,married,university.degree,unknown,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0,1,33.53206467
NA,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
51,admin.,married,high.school,no,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,1,179.7598396
NA,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,1,180.614578
45,admin.,married,basic.9y,unknown,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,0,NA
33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
28,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,999,0,1,34.69201981
31,management,married,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
36,admin.,single,university.degree,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,0,NA
31,technician,married,university.degree,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,0,NA
25,technician,divorced,NA,no,yes,no,cellular,jul,NA,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
45,blue-collar,married,basic.4y,unknown,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
NA,housemaid,married,basic.4y,no,no,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
49,services,married,high.school,unknown,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,0,NA
55,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,0,NA
25,unemployed,single,high.school,unknown,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,0,NA
41,entrepreneur,single,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
33,admin.,married,university.degree,no,no,no,cellular,nov,NA,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,5,0,NA
37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
NA,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,0,NA
46,admin.,married,professional.course,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
NA,technician,married,NA,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,0,NA
NA,blue-collar,married,basic.6y,no,yes,no,cellular,jun,mon,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,999,0,1,37.21760205
32,technician,married,NA,no,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
48,services,married,NA,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
38,technician,married,professional.course,unknown,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,0,NA
52,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
46,entrepreneur,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999,0,1,195.1614578
54,entrepreneur,married,professional.course,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,0,NA
34,technician,married,professional.course,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,0,NA
54,admin.,married,NA,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999,0,0,NA
57,management,married,university.degree,unknown,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,0,NA
24,student,single,high.school,no,yes,no,cellular,may,tue,2,999,2,failure,-1.8,93.876,-40,0.682,5008.7,999,0,1,162.6073127
46,admin.,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,0,NA
30,entrepreneur,single,university.degree,no,yes,yes,cellular,jul,NA,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
40,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,0,NA
NA,blue-collar,single,NA,no,no,no,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
59,admin.,divorced,professional.course,no,unknown,unknown,cellular,aug,tue,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,0.133333333,3,1,182.1330244
49,services,divorced,high.school,no,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,0,NA
31,blue-collar,single,professional.course,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,0,NA
36,services,divorced,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
32,technician,single,NA,no,yes,no,cellular,jul,NA,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,0,NA
30,blue-collar,married,NA,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,0,NA
45,admin.,divorced,NA,no,no,no,telephone,may,NA,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
33,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,0,NA
55,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,0,NA
38,admin.,married,university.degree,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,0,NA
29,services,married,high.school,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,0,NA
52,management,married,university.degree,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,999,0,1,211.6253422
29,services,married,NA,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,0,NA
50,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,0,NA
30,admin.,married,high.school,unknown,no,no,telephone,may,NA,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,0,NA
NA,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,0,NA
49,technician,married,professional.course,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,0,NA
NA,blue-collar,single,high.school,no,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,999,5,1,298.0729531
31,admin.,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,1,170.1838308
30,technician,married,professional.course,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,999,0,1,183.1540057
